Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.80.105-147.32.83.53-53-20689-17,147.32.83.53,20689,147.32.80.105,53,17,21/10/2013 11:44:47 AM,169810,0,2,0.0,403.0,0,0,0,0,360.0,43.0,201.5,224.15284963613556,2373.2406807608504,11.777869383428538,169810.0,0.0,169810.0,169810.0,0,0,0,0,0,169810.0,169810.0,0.0,169810.0,169810.0,0,0,0,0,0,16,0.0,11.777869383428538,43.0,360.0,148.66666666666669,183.02003533311137,33496.333333333336,0,0,0,0,0,0,0,0,0.0,223.0,0.0,201.5,0,0,0,0,0,0,0,0,2,403,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-39907-17,147.32.83.53,39907,147.32.80.105,53,17,21/10/2013 08:05:09 AM,2131,0,2,0.0,548.0,0,0,0,0,502.0,46.0,274.0,322.44069222106566,257156.26466447677,938.5265133740028,2131.0,0.0,2131.0,2131.0,0,0,0,0,0,2131.0,2131.0,0.0,2131.0,2131.0,0,0,0,0,0,16,0.0,938.5265133740028,46.0,502.0,198.0,263.27172275046934,69312.0,0,0,0,0,0,0,0,0,0.0,297.0,0.0,274.0,0,0,0,0,0,0,0,0,2,548,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-40685-17,147.32.83.53,40685,147.32.80.105,53,17,21/10/2013 09:07:38 AM,19627,0,2,0.0,270.0,0,0,0,0,228.0,42.0,135.0,131.52186130069785,13756.559841035309,101.90044326692822,19627.0,0.0,19627.0,19627.0,0,0,0,0,0,19627.0,19627.0,0.0,19627.0,19627.0,0,0,0,0,0,16,0.0,101.90044326692822,42.0,228.0,104.0,107.38715006927039,11532.0,0,0,0,0,0,0,0,0,0.0,156.0,0.0,135.0,0,0,0,0,0,0,0,0,2,270,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-21341-17,147.32.83.53,21341,147.32.80.105,53,17,21/10/2013 09:14:17 AM,369,0,2,0.0,222.0,0,0,0,0,176.0,46.0,111.0,91.92388155425118,601626.0162601626,5420.054200542005,369.0,0.0,369.0,369.0,0,0,0,0,0,369.0,369.0,0.0,369.0,369.0,0,0,0,0,0,16,0.0,5420.054200542005,46.0,176.0,89.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,134.0,0.0,111.0,0,0,0,0,0,0,0,0,2,222,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-59376-17,147.32.83.53,59376,147.32.80.105,53,17,21/10/2013 09:07:41 AM,42274,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,4589.109145101008,47.31040355774235,42274.0,0.0,42274.0,42274.0,0,0,0,0,0,42274.0,42274.0,0.0,42274.0,42274.0,0,0,0,0,0,16,0.0,47.31040355774235,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-35348-17,147.32.83.53,35348,147.32.80.105,53,17,21/10/2013 11:40:25 AM,576,0,2,0.0,310.0,0,0,0,0,265.0,45.0,155.0,155.56349186104046,538194.4444444444,3472.222222222222,576.0,0.0,576.0,576.0,0,0,0,0,0,576.0,576.0,0.0,576.0,576.0,0,0,0,0,0,16,0.0,3472.222222222222,45.0,265.0,118.33333333333333,127.01705922171766,16133.333333333332,0,0,0,0,0,0,0,0,0.0,177.5,0.0,155.0,0,0,0,0,0,0,0,0,2,310,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-43650-17,147.32.83.53,43650,147.32.80.105,53,17,21/10/2013 09:14:17 AM,305,0,2,0.0,226.0,0,0,0,0,178.0,48.0,113.0,91.92388155425118,740983.606557377,6557.377049180328,305.0,0.0,305.0,305.0,0,0,0,0,0,305.0,305.0,0.0,305.0,305.0,0,0,0,0,0,16,0.0,6557.377049180328,48.0,178.0,91.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,137.0,0.0,113.0,0,0,0,0,0,0,0,0,2,226,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-42336-17,147.32.83.53,42336,147.32.80.105,53,17,21/10/2013 11:44:47 AM,376944,0,2,0.0,314.0,0,0,0,0,283.0,31.0,157.0,178.19090885900997,833.01498365805,5.305827921388853,376944.0,0.0,376944.0,376944.0,0,0,0,0,0,376944.0,376944.0,0.0,376944.0,376944.0,0,0,0,0,0,16,0.0,5.305827921388853,31.0,283.0,115.0,145.4922678357857,21168.0,0,0,0,0,0,0,0,0,0.0,172.5,0.0,157.0,0,0,0,0,0,0,0,0,2,314,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-51802-17,147.32.83.53,51802,147.32.80.105,53,17,21/10/2013 08:04:57 AM,10091,0,2,0.0,251.0,0,0,0,0,217.0,34.0,125.5,129.4005409571382,24873.64978693886,198.19641264493114,10091.0,0.0,10091.0,10091.0,0,0,0,0,0,10091.0,10091.0,0.0,10091.0,10091.0,0,0,0,0,0,16,0.0,198.19641264493114,34.0,217.0,95.0,105.65509926170151,11163.0,0,0,0,0,0,0,0,0,0.0,142.5,0.0,125.5,0,0,0,0,0,0,0,0,2,251,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-8477-17,147.32.83.53,8477,147.32.80.105,53,17,21/10/2013 09:19:48 AM,38050,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,5098.554533508542,52.562417871222074,38050.0,0.0,38050.0,38050.0,0,0,0,0,0,38050.0,38050.0,0.0,38050.0,38050.0,0,0,0,0,0,16,0.0,52.562417871222074,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-41546-17,147.32.83.53,41546,147.32.80.105,53,17,21/10/2013 08:58:46 AM,42398,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,4575.687532430775,47.17203641681212,42398.0,0.0,42398.0,42398.0,0,0,0,0,0,42398.0,42398.0,0.0,42398.0,42398.0,0,0,0,0,0,16,0.0,47.17203641681212,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-5456-17,147.32.83.53,5456,147.32.80.105,53,17,21/10/2013 09:34:13 AM,327653,0,2,0.0,244.0,0,0,0,0,208.0,36.0,122.0,121.62236636408618,744.6902668371722,6.104018580632559,327653.0,0.0,327653.0,327653.0,0,0,0,0,0,327653.0,327653.0,0.0,327653.0,327653.0,0,0,0,0,0,16,0.0,6.104018580632559,36.0,208.0,93.33333333333334,99.30424630061563,9861.333333333334,0,0,0,0,0,0,0,0,0.0,140.0,0.0,122.0,0,0,0,0,0,0,0,0,2,244,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-22759-17,147.32.83.53,22759,147.32.80.105,53,17,21/10/2013 08:02:47 AM,458,0,2,0.0,220.0,0,0,0,0,190.0,30.0,110.0,113.13708498984761,480349.34497816593,4366.812227074236,458.0,0.0,458.0,458.0,0,0,0,0,0,458.0,458.0,0.0,458.0,458.0,0,0,0,0,0,16,0.0,4366.812227074236,30.0,190.0,83.33333333333334,92.37604307034013,8533.333333333334,0,0,0,0,0,0,0,0,0.0,125.0,0.0,110.0,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-10564-17,147.32.83.53,10564,147.32.80.105,53,17,21/10/2013 09:07:35 AM,506,0,2,0.0,175.0,0,0,0,0,141.0,34.0,87.5,75.66042558696059,345849.80237154145,3952.569169960474,506.0,0.0,506.0,506.0,0,0,0,0,0,506.0,506.0,0.0,506.0,506.0,0,0,0,0,0,16,0.0,3952.569169960474,34.0,141.0,69.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,0.0,104.5,0.0,87.5,0,0,0,0,0,0,0,0,2,175,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-48621-17,147.32.83.53,48621,147.32.80.105,53,17,21/10/2013 07:55:55 AM,562,0,2,0.0,120.0,0,0,0,0,85.0,35.0,60.0,35.35533905932738,213523.13167259787,3558.7188612099644,562.0,0.0,562.0,562.0,0,0,0,0,0,562.0,562.0,0.0,562.0,562.0,0,0,0,0,0,16,0.0,3558.7188612099644,35.0,85.0,51.66666666666667,28.867513459481287,833.3333333333334,0,0,0,0,0,0,0,0,0.0,77.5,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-64356-17,147.32.83.53,64356,147.32.80.105,53,17,21/10/2013 08:02:51 AM,88710,0,2,0.0,285.0,0,0,0,0,250.0,35.0,142.5,152.02795795510772,3212.7155901251267,22.545372562281592,88710.0,0.0,88710.0,88710.0,0,0,0,0,0,88710.0,88710.0,0.0,88710.0,88710.0,0,0,0,0,0,16,0.0,22.545372562281592,35.0,250.0,106.66666666666667,124.13030787576955,15408.333333333334,0,0,0,0,0,0,0,0,0.0,160.0,0.0,142.5,0,0,0,0,0,0,0,0,2,285,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-44087-17,147.32.83.53,44087,147.32.80.105,53,17,21/10/2013 09:07:37 AM,51968,0,2,0.0,211.0,0,0,0,0,178.0,33.0,105.5,102.5304832720494,4060.1908866995072,38.48522167487685,51968.0,0.0,51968.0,51968.0,0,0,0,0,0,51968.0,51968.0,0.0,51968.0,51968.0,0,0,0,0,0,16,0.0,38.48522167487685,33.0,178.0,81.33333333333334,83.71578903249574,7008.333333333334,0,0,0,0,0,0,0,0,0.0,122.0,0.0,105.5,0,0,0,0,0,0,0,0,2,211,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-27783-17,147.32.83.53,27783,147.32.80.105,53,17,21/10/2013 08:02:45 AM,110993,0,2,0.0,208.0,0,0,0,0,169.0,39.0,104.0,91.92388155425118,1873.9920535529268,18.019154361085835,110993.0,0.0,110993.0,110993.0,0,0,0,0,0,110993.0,110993.0,0.0,110993.0,110993.0,0,0,0,0,0,16,0.0,18.019154361085835,39.0,169.0,82.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,123.5,0.0,104.0,0,0,0,0,0,0,0,0,2,208,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-3452-17,147.32.83.53,3452,147.32.80.105,53,17,21/10/2013 09:57:14 AM,359,0,2,0.0,256.0,0,0,0,0,222.0,34.0,128.0,132.93607486307093,713091.9220055711,5571.030640668524,359.0,0.0,359.0,359.0,0,0,0,0,0,359.0,359.0,0.0,359.0,359.0,0,0,0,0,0,16,0.0,5571.030640668524,34.0,222.0,96.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,0.0,145.0,0.0,128.0,0,0,0,0,0,0,0,0,2,256,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-34811-17,147.32.83.53,34811,147.32.80.105,53,17,21/10/2013 08:38:17 AM,367,0,2,0.0,280.0,0,0,0,0,248.0,32.0,140.0,152.73506473629428,762942.7792915532,5449.591280653951,367.0,0.0,367.0,367.0,0,0,0,0,0,367.0,367.0,0.0,367.0,367.0,0,0,0,0,0,16,0.0,5449.591280653951,32.0,248.0,104.0,124.70765814495917,15552.0,0,0,0,0,0,0,0,0,0.0,156.0,0.0,140.0,0,0,0,0,0,0,0,0,2,280,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-40481-17,147.32.83.53,40481,147.32.80.105,53,17,21/10/2013 08:02:42 AM,263640,0,2,0.0,264.0,0,0,0,0,229.0,35.0,132.0,137.17871555019022,1001.3654984069186,7.586102260658474,263640.0,0.0,263640.0,263640.0,0,0,0,0,0,263640.0,263640.0,0.0,263640.0,263640.0,0,0,0,0,0,16,0.0,7.586102260658474,35.0,229.0,99.66666666666667,112.0059522227874,12545.333333333334,0,0,0,0,0,0,0,0,0.0,149.5,0.0,132.0,0,0,0,0,0,0,0,0,2,264,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-50443-17,147.32.83.53,50443,147.32.80.105,53,17,21/10/2013 08:52:22 AM,10529,0,2,0.0,442.0,0,0,0,0,409.0,33.0,221.0,265.87214972614186,41979.29527970368,189.95156235160033,10529.0,0.0,10529.0,10529.0,0,0,0,0,0,10529.0,10529.0,0.0,10529.0,10529.0,0,0,0,0,0,16,0.0,189.95156235160033,33.0,409.0,158.33333333333331,217.08370121529927,47125.33333333333,0,0,0,0,0,0,0,0,0.0,237.5,0.0,221.0,0,0,0,0,0,0,0,0,2,442,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-46245-17,147.32.83.53,46245,147.32.80.105,53,17,21/10/2013 08:14:27 AM,403,0,2,0.0,130.0,0,0,0,0,90.0,40.0,65.0,35.35533905932738,322580.64516129036,4962.779156327543,403.0,0.0,403.0,403.0,0,0,0,0,0,403.0,403.0,0.0,403.0,403.0,0,0,0,0,0,16,0.0,4962.779156327543,40.0,90.0,56.66666666666667,28.867513459481287,833.3333333333334,0,0,0,0,0,0,0,0,0.0,85.0,0.0,65.0,0,0,0,0,0,0,0,0,2,130,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-56769-17,147.32.83.53,56769,147.32.80.105,53,17,21/10/2013 11:44:57 AM,357542,0,2,0.0,232.0,0,0,0,0,194.0,38.0,116.0,110.30865786510141,648.8748175039575,5.593748426758254,357542.0,0.0,357542.0,357542.0,0,0,0,0,0,357542.0,357542.0,0.0,357542.0,357542.0,0,0,0,0,0,16,0.0,5.593748426758254,38.0,194.0,90.0,90.06664199358161,8112.0,0,0,0,0,0,0,0,0,0.0,135.0,0.0,116.0,0,0,0,0,0,0,0,0,2,232,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-23500-17,147.32.83.53,23500,147.32.80.105,53,17,21/10/2013 08:48:37 AM,217736,0,2,0.0,293.0,0,0,0,0,255.0,38.0,146.5,153.4421715174808,1345.666311496491,9.185435573354887,217736.0,0.0,217736.0,217736.0,0,0,0,0,0,217736.0,217736.0,0.0,217736.0,217736.0,0,0,0,0,0,16,0.0,9.185435573354887,38.0,255.0,110.33333333333333,125.28500841414879,15696.333333333332,0,0,0,0,0,0,0,0,0.0,165.5,0.0,146.5,0,0,0,0,0,0,0,0,2,293,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-61147-17,147.32.83.53,61147,147.32.80.105,53,17,21/10/2013 09:21:00 AM,38128,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,5088.124213176668,52.45488879563575,38128.0,0.0,38128.0,38128.0,0,0,0,0,0,38128.0,38128.0,0.0,38128.0,38128.0,0,0,0,0,0,16,0.0,52.45488879563575,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-55615-17,147.32.83.53,55615,147.32.80.105,53,17,21/10/2013 11:30:55 AM,309,0,2,0.0,216.0,0,0,0,0,183.0,33.0,108.0,106.06601717798213,699029.1262135922,6472.491909385114,309.0,0.0,309.0,309.0,0,0,0,0,0,309.0,309.0,0.0,309.0,309.0,0,0,0,0,0,16,0.0,6472.491909385114,33.0,183.0,83.0,86.60254037844386,7500.0,0,0,0,0,0,0,0,0,0.0,124.5,0.0,108.0,0,0,0,0,0,0,0,0,2,216,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-19486-17,147.32.83.53,19486,147.32.80.105,53,17,21/10/2013 08:08:37 AM,21008,0,2,0.0,264.0,0,0,0,0,229.0,35.0,132.0,137.17871555019022,12566.641279512567,95.2018278750952,21008.0,0.0,21008.0,21008.0,0,0,0,0,0,21008.0,21008.0,0.0,21008.0,21008.0,0,0,0,0,0,16,0.0,95.2018278750952,35.0,229.0,99.66666666666667,112.0059522227874,12545.333333333334,0,0,0,0,0,0,0,0,0.0,149.5,0.0,132.0,0,0,0,0,0,0,0,0,2,264,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-33590-17,147.32.83.53,33590,147.32.80.105,53,17,21/10/2013 08:02:44 AM,338,0,2,0.0,190.0,0,0,0,0,156.0,34.0,95.0,86.2670273047588,562130.1775147929,5917.15976331361,338.0,0.0,338.0,338.0,0,0,0,0,0,338.0,338.0,0.0,338.0,338.0,0,0,0,0,0,16,0.0,5917.15976331361,34.0,156.0,74.66666666666666,70.43673284113434,4961.333333333333,0,0,0,0,0,0,0,0,0.0,112.0,0.0,95.0,0,0,0,0,0,0,0,0,2,190,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-60395-17,147.32.83.53,60395,147.32.80.105,53,17,21/10/2013 09:24:04 AM,42235,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,4593.346750325559,47.354090209541845,42235.0,0.0,42235.0,42235.0,0,0,0,0,0,42235.0,42235.0,0.0,42235.0,42235.0,0,0,0,0,0,16,0.0,47.354090209541845,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-1259-17,147.32.83.53,1259,147.32.80.105,53,17,21/10/2013 08:05:53 AM,44726,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,4337.521799400796,44.7167195814515,44726.0,0.0,44726.0,44726.0,0,0,0,0,0,44726.0,44726.0,0.0,44726.0,44726.0,0,0,0,0,0,16,0.0,44.7167195814515,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-14130-17,147.32.83.53,14130,147.32.80.105,53,17,21/10/2013 09:13:27 AM,44659,0,2,0.0,542.0,0,0,0,0,495.0,47.0,271.0,316.7838379715733,12136.411473611142,44.78380617568688,44659.0,0.0,44659.0,44659.0,0,0,0,0,0,44659.0,44659.0,0.0,44659.0,44659.0,0,0,0,0,0,16,0.0,44.78380617568688,47.0,495.0,196.33333333333334,258.65292059695236,66901.33333333334,0,0,0,0,0,0,0,0,0.0,294.5,0.0,271.0,0,0,0,0,0,0,0,0,2,542,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-45549-17,147.32.83.53,45549,147.32.80.105,53,17,21/10/2013 08:18:07 AM,109418,0,2,0.0,218.0,0,0,0,0,174.0,44.0,109.0,91.92388155425118,1992.3595752070044,18.278528212908295,109418.0,0.0,109418.0,109418.0,0,0,0,0,0,109418.0,109418.0,0.0,109418.0,109418.0,0,0,0,0,0,16,0.0,18.278528212908295,44.0,174.0,87.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,131.0,0.0,109.0,0,0,0,0,0,0,0,0,2,218,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-3600-17,147.32.83.53,3600,147.32.80.105,53,17,21/10/2013 07:55:51 AM,215763,0,2,0.0,549.0,0,0,0,0,512.0,37.0,274.5,335.87572106361006,2544.458503079768,9.269429883715002,215763.0,0.0,215763.0,215763.0,0,0,0,0,0,215763.0,215763.0,0.0,215763.0,215763.0,0,0,0,0,0,16,0.0,9.269429883715002,37.0,512.0,195.33333333333334,274.24137786507225,75208.33333333334,0,0,0,0,0,0,0,0,0.0,293.0,0.0,274.5,0,0,0,0,0,0,0,0,2,549,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-41783-17,147.32.83.53,41783,147.32.80.105,53,17,21/10/2013 08:08:29 AM,1877,0,2,0.0,497.0,0,0,0,0,460.0,37.0,248.5,299.10616844190963,264784.23015450186,1065.5301012253597,1877.0,0.0,1877.0,1877.0,0,0,0,0,0,1877.0,1877.0,0.0,1877.0,1877.0,0,0,0,0,0,16,0.0,1065.5301012253597,37.0,460.0,178.0,244.2191638672117,59643.0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,248.5,0,0,0,0,0,0,0,0,2,497,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-34044-17,147.32.83.53,34044,147.32.80.105,53,17,21/10/2013 09:09:04 AM,644,0,2,0.0,225.0,0,0,0,0,192.0,33.0,112.5,112.42997820866105,349378.8819875776,3105.590062111801,644.0,0.0,644.0,644.0,0,0,0,0,0,644.0,644.0,0.0,644.0,644.0,0,0,0,0,0,16,0.0,3105.590062111801,33.0,192.0,86.0,91.7986928011505,8427.0,0,0,0,0,0,0,0,0,0.0,129.0,0.0,112.5,0,0,0,0,0,0,0,0,2,225,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-61135-17,147.32.83.53,61135,147.32.80.105,53,17,21/10/2013 08:05:10 AM,1153,0,2,0.0,274.0,0,0,0,0,239.0,35.0,137.0,144.2497833620557,237640.93668690373,1734.6053772766697,1153.0,0.0,1153.0,1153.0,0,0,0,0,0,1153.0,1153.0,0.0,1153.0,1153.0,0,0,0,0,0,16,0.0,1734.6053772766697,35.0,239.0,103.0,117.77945491468365,13872.0,0,0,0,0,0,0,0,0,0.0,154.5,0.0,137.0,0,0,0,0,0,0,0,0,2,274,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-16174-17,147.32.83.53,16174,147.32.80.105,53,17,21/10/2013 11:40:24 AM,546,0,2,0.0,476.0,0,0,0,0,443.0,33.0,238.0,289.9137802864845,871794.8717948718,3663.0036630036625,546.0,0.0,546.0,546.0,0,0,0,0,0,546.0,546.0,0.0,546.0,546.0,0,0,0,0,0,16,0.0,3663.0036630036625,33.0,443.0,169.66666666666666,236.71361036774655,56033.33333333333,0,0,0,0,0,0,0,0,0.0,254.5,0.0,238.0,0,0,0,0,0,0,0,0,2,476,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-39480-17,147.32.83.53,39480,147.32.80.105,53,17,21/10/2013 08:05:08 AM,361,0,2,0.0,274.0,0,0,0,0,239.0,35.0,137.0,144.2497833620557,759002.7700831025,5540.16620498615,361.0,0.0,361.0,361.0,0,0,0,0,0,361.0,361.0,0.0,361.0,361.0,0,0,0,0,0,16,0.0,5540.16620498615,35.0,239.0,103.0,117.77945491468365,13872.0,0,0,0,0,0,0,0,0,0.0,154.5,0.0,137.0,0,0,0,0,0,0,0,0,2,274,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-4594-17,147.32.83.53,4594,147.32.80.105,53,17,21/10/2013 07:55:51 AM,35978,0,2,0.0,272.0,0,0,0,0,238.0,34.0,136.0,144.2497833620557,7560.175662905108,55.589526933125796,35978.0,0.0,35978.0,35978.0,0,0,0,0,0,35978.0,35978.0,0.0,35978.0,35978.0,0,0,0,0,0,16,0.0,55.589526933125796,34.0,238.0,102.0,117.77945491468365,13872.0,0,0,0,0,0,0,0,0,0.0,153.0,0.0,136.0,0,0,0,0,0,0,0,0,2,272,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-9091-17,147.32.83.53,9091,147.32.80.105,53,17,21/10/2013 08:05:10 AM,253572,0,2,0.0,405.0,0,0,0,0,363.0,42.0,202.5,226.98127676088177,1597.1794993138042,7.887306169450885,253572.0,0.0,253572.0,253572.0,0,0,0,0,0,253572.0,253572.0,0.0,253572.0,253572.0,0,0,0,0,0,16,0.0,7.887306169450885,42.0,363.0,149.0,185.32943640986986,34347.0,0,0,0,0,0,0,0,0,0.0,223.5,0.0,202.5,0,0,0,0,0,0,0,0,2,405,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-14518-17,147.32.83.53,14518,147.32.80.105,53,17,21/10/2013 09:10:16 AM,10449,0,2,0.0,463.0,0,0,0,0,430.0,33.0,231.5,280.72139213105936,44310.46033113216,191.40587616039812,10449.0,0.0,10449.0,10449.0,0,0,0,0,0,10449.0,10449.0,0.0,10449.0,10449.0,0,0,0,0,0,16,0.0,191.40587616039812,33.0,430.0,165.33333333333334,229.20805686828143,52536.333333333336,0,0,0,0,0,0,0,0,0.0,248.0,0.0,231.5,0,0,0,0,0,0,0,0,2,463,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
